IDEPT,ISDEPT,ICLAS,ISCLAS,ISTORE,RANK,STORE,IMFGR,MFC,INUMBR,IDESCR,ISTYPE,iPhone,EOL,ICUCST,IBHAND,IBPOOQ,IBTOOQ,DC,AVAILABLE,Sugg,To Order,AVLST3WKSL,AVLST8WKSL,IBWKCR,IBWK01,IBWK02,IBWK03,IBWK04,IBWK05,IBWK06,IBWK07,IBWK08,IVNDP#,IRLSDT
7,74,740,103,430,B,Barrhaven,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,4,4,1.3,0.6,0,4,0,0,1,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,431,A,St. Thomas,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,2,0,5,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,439,B,Wonderland,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,1,0,0,5,1,2,2,0.7,0.4,0,1,0,1,0,0,0,1,0,ARSSG3BE1,120716
7,74,740,103,450,B,Ancaster,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,459,B,Gainsborough,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,467,B,Stratford,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,469,A,Woodroffe ,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,1,0,0,5,1,2,2,0.7,0.5,0,2,0,0,1,0,0,0,1,ARSSG3BE1,120716
7,74,740,103,475,B,South Cambridge,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,5265,A,Carrefour Laval,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,4,4,1.3,0.8,0,3,0,1,0,0,1,0,1,ARSSG3BE1,120716
7,74,740,103,5276,TEST,Montreal Flagship,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,5,0,5,5,1,2,1.7,1.4,1,1,3,1,1,0,1,1,3,ARSSG3BE1,120716
7,74,740,103,5393,TEST,Sherway Gardens,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,-1,2,0,5,1,2,2,0.7,0.5,0,1,0,1,0,1,0,0,1,ARSSG3BE1,120716
7,74,740,103,5409,A,Fairview Park Mall,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,1,0,0,5,1,2,2,0.7,0.4,0,1,1,0,0,0,0,1,0,ARSSG3BE1,120716
7,74,740,103,5415,A,Pen Centre,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,-1,0,0,5,-1,1,2,0,0,1,0,0,0,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,5437,A,TO Plus Flagship,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,1,0,0,5,1,2,2,0.7,0.6,0,1,1,0,0,1,1,0,1,ARSSG3BE1,120716
7,74,740,103,5443,B,East Aurura ,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,5461,A,St Laurent Shopping Centre,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,2,0,0,5,2,1,2,0.7,0.4,0,2,-1,1,0,0,0,1,0,ARSSG3BE1,120716
7,74,740,103,5464,A,Billings Bridge Plaza,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,1,0,0,5,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,5475,A,Stouffville,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,3,3,1,0.5,0,2,0,1,0,1,0,0,0,ARSSG3BE1,120716
7,74,740,103,5490,B,Taunton ,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,3,3,0.7,0.4,0,1,0,1,0,1,0,0,0,ARSSG3BE1,120716
7,74,740,103,5615,B,Deerfoot Mall,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,5772,TEST,Hillside Mall,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,1,2,0.3,0.3,1,0,1,0,0,0,1,0,0,ARSSG3BE1,120716
7,74,740,103,5774,B,Tamarack Centre,1022,Cesium,1396575,SM GALAXY S3 ISKIN AURA BLUE,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3BE1,120716
7,74,740,103,313,A,South Common,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,1,0,0,1,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,347,B,Wellesley,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,3,3,0.7,0.4,2,2,0,0,1,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,372,B,Mount Joy,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,402,B,Vanier ,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,408,B,Gilmour ,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,433,B,Willow,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,626,B,McKnight,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,3,3,0.7,0.4,0,1,0,1,0,0,0,1,0,ARSSG3PK2,120716
7,74,740,103,686,B,Franklin,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.3,1,1,0,0,0,0,1,0,0,ARSSG3PK2,120716
7,74,740,103,752,B,Shaugnessy,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,5173,B,Oromocto,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,5391,A,Bramalea City Centre,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,3,3,1,0.5,0,2,1,0,0,0,0,0,1,ARSSG3PK2,120716
7,74,740,103,5470,A,Devonshire Mall,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.3,0,1,0,0,1,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,5611,TEST,Sunridge Mall,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,3,3,1,0.4,0,2,0,1,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,5615,B,Deerfoot Mall,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,5751,B,Capilano Mall,1022,Cesium,1396576,SM GALAXY S3 ISKIN AURA PINK,1,,,18.98,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ARSSG3PK2,120716
7,74,740,103,384,A,Weston,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,3,3,0.7,0.4,1,2,0,0,0,0,0,0,1,VBSSG3BK2,120723
7,74,740,103,389,A,Carville,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,1,2,0.3,0.3,2,0,1,0,0,0,0,0,1,VBSSG3BK2,120723
7,74,740,103,392,TEST,Clarkson ,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,-1,3,0,4,2,1,2,1,0.5,0,1,1,1,1,0,0,0,0,VBSSG3BK2,120723
7,74,740,103,401,A,Bank,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,3,3,0.7,0.4,0,2,0,0,0,0,0,1,0,VBSSG3BK2,120723
7,74,740,103,422,A,Brantford,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,1,0,0,4,1,2,2,1,0.8,0,2,0,1,0,3,0,0,0,VBSSG3BK2,120723
7,74,740,103,441,B,River,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,3,3,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3BK2,120723
7,74,740,103,469,A,Woodroffe ,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,4,4,1.3,1,1,3,1,0,1,0,0,0,3,VBSSG3BK2,120723
7,74,740,103,475,B,South Cambridge,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,2,0,4,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3BK2,120723
7,74,740,103,5250,B,Place Longeueil,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,-2,2,0,4,0,3,3,1,1,3,1,1,1,2,0,0,2,1,VBSSG3BK2,120723
7,74,740,103,5252,A-KIOSK,Les Prom St-Bruno (K),1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,2,0,0,4,2,1,2,1,0.6,0,2,0,1,0,0,1,1,0,VBSSG3BK2,120723
7,74,740,103,5255,A,Prom de L'Outaouais,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,3,3,0.7,0.5,0,2,0,0,0,1,0,0,1,VBSSG3BK2,120723
7,74,740,103,5267,A,Les Galeries Joliette,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,2,0,0,4,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3BK2,120723
7,74,740,103,5271,B-KIOSK,Mail Montenach (K),1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,1,0,0,4,1,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,VBSSG3BK2,120723
7,74,740,103,5272,A,Montreal Eaton Centre,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,1,0,0,4,1,5,5,1.7,1.8,2,3,1,1,0,4,2,0,3,VBSSG3BK2,120723
7,74,740,103,5274,TEST,Fairview Pointe Claire,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,3,0,4,3,1,2,1.3,1,0,1,0,3,0,1,0,0,3,VBSSG3BK2,120723
7,74,740,103,5276,TEST,Montreal Flagship,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,4,4,1.3,1.6,3,1,2,1,1,4,1,0,3,VBSSG3BK2,120723
7,74,740,103,5383,A-KIOSK,Oshawa,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,2,0,4,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3BK2,120723
7,74,740,103,5393,TEST,Sherway Gardens,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,-5,3,0,4,-2,6,6,1.3,0.9,1,3,1,0,0,1,2,0,0,VBSSG3BK2,120723
7,74,740,103,5403,A-KIOSK,Lynden Park Mall (K),1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,3,3,0.7,0.3,0,2,0,0,0,0,0,0,0,VBSSG3BK2,120723
7,74,740,103,5414,A,Oshawa Centre,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,1,0,0,4,1,2,2,0.7,0.6,1,1,0,1,0,0,1,0,2,VBSSG3BK2,120723
7,74,740,103,5416,A,Eastgate Square,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,2,0,4,2,1,2,1,0.8,0,2,0,1,1,0,0,0,2,VBSSG3BK2,120723
7,74,740,103,5435,TEST,Toronto Eaton Centre,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,3,3,1,1,0,3,0,0,1,1,1,1,1,VBSSG3BK2,120723
7,74,740,103,5437,A,TO Plus Flagship,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,1,0,0,4,1,3,3,1.3,0.9,0,2,1,1,1,0,2,0,0,VBSSG3BK2,120723
7,74,740,103,5439,B,Brampton Campus,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,1,0,0,4,1,3,3,1.3,0.8,1,2,0,2,1,0,1,0,0,VBSSG3BK2,120723
7,74,740,103,5441,A,White Oaks Mall,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,1,0,0,4,1,2,2,0.7,0.6,0,1,1,0,0,1,0,0,2,VBSSG3BK2,120723
7,74,740,103,5443,B,East Aurura ,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,2,0,4,2,1,2,1,0.8,0,2,0,1,0,1,0,1,1,VBSSG3BK2,120723
7,74,740,103,5462,A,Rideau Centre ,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,2,0,4,2,2,2,1.3,0.8,0,2,1,1,0,0,0,1,1,VBSSG3BK2,120723
7,74,740,103,5476,A,Hurontario ,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,2,0,0,4,2,1,2,0.7,0.8,0,1,0,1,0,2,0,0,2,VBSSG3BK2,120723
7,74,740,103,5490,B,Taunton ,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,3,3,1,0.8,0,3,0,0,0,1,1,0,1,VBSSG3BK2,120723
7,74,740,103,5552,A,Lawson Heights,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,2,0,0,4,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3BK2,120723
7,74,740,103,5560,A-KIOSK,Shoppers Mall Brandon (K),1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,1,0,0,4,1,2,2,0.7,0.4,0,1,1,0,0,0,0,0,1,VBSSG3BK2,120723
7,74,740,103,5561,A,Kildonan Place,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,2,0,0,4,2,1,2,1,0.6,0,3,0,0,0,0,0,2,0,VBSSG3BK2,120723
7,74,740,103,5566,TEST,Polo Park,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,1,4,0,4,5,1,2,2,1.5,0,3,1,2,2,2,0,2,0,VBSSG3BK2,120723
7,74,740,103,5611,TEST,Sunridge Mall,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,2,0,0,4,2,1,2,0.7,0.3,0,2,0,0,0,0,0,0,0,VBSSG3BK2,120723
7,74,740,103,5612,TEST,Chinook Centre,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,3,3,1,0.9,3,2,0,1,0,0,0,3,1,VBSSG3BK2,120723
7,74,740,103,5615,B,Deerfoot Mall,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,0,0,4,0,3,3,1,0.6,1,2,1,0,0,0,1,1,0,VBSSG3BK2,120723
7,74,740,103,5655,TEST,Sherwood Park Mall,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,2,0,0,4,2,1,2,0.7,0.6,1,1,0,1,0,1,1,0,1,VBSSG3BK2,120723
7,74,740,103,5756,A,Davie,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,2,0,0,4,2,1,2,0.7,0.8,0,2,0,0,0,1,0,1,2,VBSSG3BK2,120723
7,74,740,103,5770,A-KIOSK,Mayfair Shopping Centre,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,0,2,0,4,2,1,2,1,0.6,1,1,1,1,0,0,0,1,1,VBSSG3BK2,120723
7,74,740,103,5771,B,Bay Centre,1022,Cesium,1396594,SM GALAXY S3 ISKIN VIBES BLACK,1,,,14.84,2,0,0,4,2,1,2,0.7,0.5,1,1,1,0,0,0,0,0,2,VBSSG3BK2,120723
7,74,740,103,313,A,South Common,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,0,0,2,0,3,3,1,0.5,0,2,0,1,0,0,0,0,1,VBSSG3BE1,120723
7,74,740,103,359,B,Roseborough,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,0,0,2,0,1,2,0.3,0.3,0,1,0,0,1,0,0,0,0,VBSSG3BE1,120723
7,74,740,103,389,A,Carville,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,0,0,2,0,1,2,0.3,0.1,3,0,0,1,0,0,0,0,0,VBSSG3BE1,120723
7,74,740,103,392,TEST,Clarkson ,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,1,0,0,2,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3BE1,120723
7,74,740,103,402,B,Vanier ,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,0,0,2,0,3,3,1,0.5,0,3,0,0,0,0,0,0,1,VBSSG3BE1,120723
7,74,740,103,468,B,Bridgeport,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,2,0,0,2,2,1,2,0.7,0.5,0,2,0,0,0,0,1,1,0,VBSSG3BE1,120723
7,74,740,103,752,B,Shaugnessy,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,1,0,0,2,1,2,2,0.7,0.4,0,2,0,0,0,1,0,0,0,VBSSG3BE1,120723
7,74,740,103,5170,A,Champlain Place,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,2,0,0,2,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3BE1,120723
7,74,740,103,5270,B-KIOSK,Galeries de Hull,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,0,0,2,0,3,3,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3BE1,120723
7,74,740,103,5391,A,Bramalea City Centre,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,1,0,0,2,1,2,2,0.7,0.4,0,1,1,0,0,0,1,0,0,VBSSG3BE1,120723
7,74,740,103,5393,TEST,Sherway Gardens,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,-1,0,0,2,-1,1,2,0,0.1,1,0,0,0,0,1,0,0,0,VBSSG3BE1,120723
7,74,740,103,5403,A-KIOSK,Lynden Park Mall (K),1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,0,0,2,0,3,3,1,0.5,0,2,1,0,0,0,0,1,0,VBSSG3BE1,120723
7,74,740,103,5409,A,Fairview Park Mall,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,2,0,2,2,2,2,1.3,0.8,0,2,2,0,0,0,1,1,0,VBSSG3BE1,120723
7,74,740,103,5414,A,Oshawa Centre,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,2,0,0,2,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3BE1,120723
7,74,740,103,5415,A,Pen Centre,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,2,0,0,2,2,1,2,0.7,0.3,0,1,1,0,0,0,0,0,0,VBSSG3BE1,120723
7,74,740,103,5416,A,Eastgate Square,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,2,0,0,2,2,1,2,0.7,0.5,0,1,1,0,0,0,0,0,2,VBSSG3BE1,120723
7,74,740,103,5419,TEST,Conestoga Mall,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,2,0,2,2,1,2,1,0.5,0,1,0,2,0,0,1,0,0,VBSSG3BE1,120723
7,74,740,103,5430,TEST,Scarborough Towne Centre,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,2,1,0,2,3,1,2,1.3,1.1,0,2,1,1,0,1,1,2,1,VBSSG3BE1,120723
7,74,740,103,5470,A,Devonshire Mall,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,1,0,0,2,1,2,2,1,0.6,0,2,0,1,0,0,2,0,0,VBSSG3BE1,120723
7,74,740,103,5476,A,Hurontario ,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,2,0,0,2,2,1,2,0.7,0.5,0,1,1,0,0,0,0,0,2,VBSSG3BE1,120723
7,74,740,103,5560,A-KIOSK,Shoppers Mall Brandon (K),1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,2,0,2,2,1,2,1,0.5,0,1,2,0,0,1,0,0,0,VBSSG3BE1,120723
7,74,740,103,5611,TEST,Sunridge Mall,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,0,0,0,2,0,3,3,1,0.4,1,2,1,0,0,0,0,0,0,VBSSG3BE1,120723
7,74,740,103,5612,TEST,Chinook Centre,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,1,0,0,2,1,2,2,0.7,0.3,1,1,0,1,0,0,0,0,0,VBSSG3BE1,120723
7,74,740,103,5615,B,Deerfoot Mall,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,2,0,0,2,2,1,2,1,0.5,0,1,1,1,0,0,0,1,0,VBSSG3BE1,120723
7,74,740,103,5770,A-KIOSK,Mayfair Shopping Centre,1022,Cesium,1396595,SM GALAXY S3 ISKIN VIBES BLUE,1,,,14.84,2,0,0,2,2,1,2,0.7,0.5,0,2,0,0,0,0,1,0,1,VBSSG3BE1,120723
7,74,740,103,353,A,Dixie,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,0,0,0,3,0,3,3,0.7,0.4,0,1,1,0,0,0,1,0,0,VBSSG3PE3,120723
7,74,740,103,357,B,Ellesmere,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,0,0,0,3,0,3,3,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3PE3,120723
7,74,740,103,384,A,Weston,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,1,0,0,3,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3PE3,120723
7,74,740,103,390,B,McLaughlin,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,0,0,0,3,0,3,3,0.7,0.3,0,2,0,0,0,0,0,0,0,VBSSG3PE3,120723
7,74,740,103,392,TEST,Clarkson ,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,0,0,0,3,0,3,3,0.7,0.4,1,1,1,0,0,0,0,0,1,VBSSG3PE3,120723
7,74,740,103,401,A,Bank,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,2,0,0,3,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VBSSG3PE3,120723
7,74,740,103,5171,A,McAllister Place,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,2,0,0,3,2,1,2,0.7,0.3,0,2,0,0,0,0,0,0,0,VBSSG3PE3,120723
7,74,740,103,5252,A-KIOSK,Les Prom St-Bruno (K),1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,2,0,0,3,2,1,2,0.7,0.4,0,1,1,0,0,0,0,0,1,VBSSG3PE3,120723
7,74,740,103,5256,A-KIOSK,Centre Rockland,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,1,0,0,3,1,2,2,0.7,0.4,0,1,0,1,0,0,0,1,0,VBSSG3PE3,120723
7,74,740,103,5270,B-KIOSK,Galeries de Hull,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,0,0,0,3,0,3,3,0.7,0.3,0,2,0,0,0,0,0,0,0,VBSSG3PE3,120723
7,74,740,103,5274,TEST,Fairview Pointe Claire,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,0,2,0,3,2,1,2,1,0.5,0,1,1,1,0,0,0,1,0,VBSSG3PE3,120723
7,74,740,103,5276,TEST,Montreal Flagship,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,0,0,0,3,0,1,2,0.3,0.3,2,0,0,1,0,0,0,0,1,VBSSG3PE3,120723
7,74,740,103,5393,TEST,Sherway Gardens,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,-1,0,0,3,-1,2,2,0.3,0.4,0,1,0,0,0,0,0,1,1,VBSSG3PE3,120723
7,74,740,103,5430,TEST,Scarborough Towne Centre,1022,Cesium,1396596,SM GALAXY S3 ISKIN VIBES PURPL,1,,,14.84,1,0,0,3,1,2,2,0.7,0.3,1,2,0,0,0,0,0,0,0,VBSSG3PE3,120723
